zip,lat,lng,city,state_id,population
53215,42.99931,-87.94625,Milwaukee,WI,58375
95023,36.92113,-121.36117,Hollister,CA,58374
73013,35.62149,-97.49614,Edmond,OK,58368
08527,40.10478,-74.35035,Jackson,NJ,58366
90042,34.11475,-118.192,Los Angeles,CA,58344
10009,40.72639,-73.97865,New York,NY,58341
07030,40.7451,-74.02815,Hoboken,NJ,58340
85122,32.91672,-111.74798,Casa Grande,AZ,58328
93312,35.39186,-119.11954,Bakersfield,CA,58265
08861,40.52087,-74.27397,Perth Amboy,NJ,58264
55901,44.07679,-92.5018,Rochester,MN,58260
60638,41.78175,-87.77057,Chicago,IL,58250
46143,39.59484,-86.11323,Greenwood,IN,58238
85033,33.49443,-112.21193,Phoenix,AZ,58234
32068,30.08218,-81.88245,Middleburg,FL,58196
60505,41.76527,-88.29576,Aurora,IL,58176
22003,38.8308,-77.21402,Annandale,VA,58154
45040,39.35023,-84.30996,Mason,OH,58132
94087,37.35164,-122.03669,Sunnyvale,CA,58126
33177,25.59703,-80.40458,Miami,FL,58097
91732,34.07239,-118.01455,El Monte,CA,58056
83642,43.57334,-116.40116,Meridian,ID,58049
23452,36.84604,-76.09197,Virginia Beach,VA,57995
92057,33.25326,-117.28704,Oceanside,CA,57994
90745,33.82117,-118.26458,Carson,CA,57952
44077,41.69933,-81.21142,Painesville,OH,57947
78250,29.50341,-98.66668,San Antonio,TX,57849
23454,36.83216,-76.02616,Virginia Beach,VA,57773
37130,35.8809,-86.33003,Murfreesboro,TN,57768
89123,36.0352,-115.14908,Las Vegas,NV,57693
98391,47.17654,-122.17362,Bonney Lake,WA,57691
30519,34.08792,-83.9423,Buford,GA,57648
77070,29.97783,-95.57377,Houston,TX,57645
32703,28.65579,-81.52139,Apopka,FL,57603
29732,34.96979,-81.07963,Rock Hill,SC,57551
92584,33.66167,-117.18079,Menifee,CA,57551
28025,35.38095,-80.52719,Concord,NC,57510
29730,34.8878,-81.02116,Rock Hill,SC,57500
84074,40.57379,-112.29914,Tooele,UT,57470
72764,36.17746,-94.051,Springdale,AR,57468
97045,45.32834,-122.53058,Oregon City,OR,57432
94122,37.76113,-122.48433,San Francisco,CA,57369
31419,31.98479,-81.23867,Savannah,GA,57354
92570,33.78377,-117.31737,Perris,CA,57336
38654,34.93635,-89.82409,Olive Branch,MS,57334
78223,29.31102,-98.38675,San Antonio,TX,57298
80229,39.85472,-104.95867,Denver,CO,57274
77082,29.72383,-95.6414,Houston,TX,57269
10306,40.57149,-74.1243,Staten Island,NY,57249
37043,36.49842,-87.23197,Clarksville,TN,57246
20904,39.06608,-76.97918,Silver Spring,MD,57244
19149,40.03781,-75.06544,Philadelphia,PA,57226
87111,35.13824,-106.51589,Albuquerque,NM,57219
34746,28.24233,-81.4423,Kissimmee,FL,57181
91950,32.66952,-117.09313,National City,CA,57173
46227,39.67607,-86.13145,Indianapolis,IN,57164
27284,36.11818,-80.07794,Kernersville,NC,57119
60453,41.71412,-87.75278,Oak Lawn,IL,57098
75227,32.77044,-96.68831,Dallas,TX,57087
92504,33.90607,-117.39854,Riverside,CA,57085
19020,40.10453,-74.93853,Bensalem,PA,57079
91913,32.62174,-116.98609,Chula Vista,CA,57067
92324,34.03398,-117.29008,Colton,CA,57049
07083,40.69443,-74.2692,Union,NJ,57036
78240,29.5244,-98.60813,San Antonio,TX,57014
29483,33.03126,-80.23205,Summerville,SC,56979
55106,44.95743,-93.04679,Saint Paul,MN,56969
35242,33.42371,-86.67073,Birmingham,AL,56956
92346,34.12629,-117.1792,Highland,CA,56956
78852,28.82698,-100.31543,Eagle Pass,TX,56933
45140,39.25603,-84.24433,Loveland,OH,56854
08901,40.48426,-74.44275,New Brunswick,NJ,56766
95112,37.34461,-121.88346,San Jose,CA,56766
19134,39.98953,-75.10838,Philadelphia,PA,56750
65807,37.166,-93.32483,Springfield,MO,56680
07105,40.72266,-74.13874,Newark,NJ,56657
07728,40.22522,-74.28447,Freehold,NJ,56623
77089,29.58698,-95.2257,Houston,TX,56607
95648,38.92643,-121.31101,Lincoln,CA,56597
23223,37.55595,-77.37927,Richmond,VA,56569
11225,40.6631,-73.95392,Brooklyn,NY,56544
21061,39.16116,-76.63226,Glen Burnie,MD,56453
45601,39.30996,-82.9555,Chillicothe,OH,56453
33467,26.59472,-80.17567,Lake Worth,FL,56447
33142,25.80665,-80.25517,Miami,FL,56437
34741,28.30544,-81.42567,Kissimmee,FL,56429
38017,35.06722,-89.65347,Collierville,TN,56427
90001,33.97365,-118.24904,Los Angeles,CA,56403
33018,25.92,-80.39274,Hialeah,FL,56395
78109,29.47977,-98.29295,Converse,TX,56372
23112,37.43738,-77.66394,Midlothian,VA,56364
92708,33.71046,-117.95132,Fountain Valley,CA,56358
17601,40.07296,-76.31457,Lancaster,PA,56348
30518,34.132,-84.02578,Buford,GA,56309
63021,38.5689,-90.54564,Ballwin,MO,56297
97301,44.94948,-123.00439,Salem,OR,56274
27858,35.53229,-77.29709,Greenville,NC,56258
96744,21.4427,-157.83328,Kaneohe,HI,56245
20744,38.75362,-76.98393,Fort Washington,MD,56236
28655,35.75578,-81.74212,Morganton,NC,56201
28314,35.0557,-79.01678,Fayetteville,NC,56200
93063,34.30922,-118.69041,Simi Valley,CA,56110
89147,36.11289,-115.27985,Las Vegas,NV,56108
76549,31.01583,-97.82546,Killeen,TX,56083
19702,39.62199,-75.72803,Newark,DE,56049
85706,32.14783,-110.93541,Tucson,AZ,56022
75072,33.1875,-96.70099,Mckinney,TX,55997
75115,32.59831,-96.86433,Desoto,TX,55997
60056,42.06618,-87.93473,Mount Prospect,IL,55989
95350,37.67175,-121.00732,Modesto,CA,55984
33458,26.93477,-80.12906,Jupiter,FL,55969
02124,42.28583,-71.07114,Dorchester Center,MA,55897
41042,38.98595,-84.64906,Florence,KY,55880
08873,40.49865,-74.53284,Somerset,NJ,55862
75061,32.82607,-96.96563,Irving,TX,55839
93436,34.60888,-120.4002,Lompoc,CA,55834
89117,36.14267,-115.28001,Las Vegas,NV,55832
92646,33.66525,-117.96755,Huntington Beach,CA,55814
28110,35.06552,-80.52781,Monroe,NC,55807
93308,35.5498,-118.93389,Bakersfield,CA,55788
92557,33.96855,-117.25704,Moreno Valley,CA,55749
77044,29.89808,-95.17685,Houston,TX,55746
55124,44.74566,-93.20042,Saint Paul,MN,55675
43701,39.95986,-81.99498,Zanesville,OH,55674
19320,39.97046,-75.83069,Coatesville,PA,55671
15601,40.31397,-79.53643,Greensburg,PA,55670
70072,29.83012,-90.12724,Marrero,LA,55641
45069,39.34213,-84.4105,West Chester,OH,55635
76010,32.72271,-97.08065,Arlington,TX,55610
10032,40.839,-73.94282,New York,NY,55579
80525,40.52795,-105.04249,Fort Collins,CO,55541
33063,26.25138,-80.21014,Pompano Beach,FL,55539
91786,34.10525,-117.66206,Upland,CA,55519
32256,30.1929,-81.50309,Jacksonville,FL,55510
78228,29.46072,-98.57201,San Antonio,TX,55474
33125,25.7839,-80.23738,Miami,FL,55449
07302,40.71894,-74.04462,Jersey City,NJ,55448
76227,33.27465,-96.99075,Aubrey,TX,55437
91764,34.07533,-117.60164,Ontario,CA,55412
17331,39.79085,-76.98028,Hanover,PA,55374
32824,28.38991,-81.34471,Orlando,FL,55282
30075,34.05282,-84.38739,Roswell,GA,55274
84003,40.46629,-111.69334,American Fork,UT,55259
37087,36.2733,-86.27224,Lebanon,TN,55235
92027,33.13263,-116.98335,Escondido,CA,55232
96817,21.34016,-157.83749,Honolulu,HI,55213
27529,35.65048,-78.58167,Garner,NC,55201
90006,34.04807,-118.29411,Los Angeles,CA,55192
77840,30.6115,-96.32332,College Station,TX,55186
06810,41.37627,-73.45904,Danbury,CT,55179
14221,42.97918,-78.72158,Buffalo,NY,55153
06516,41.27393,-72.96718,West Haven,CT,55147
90034,34.03059,-118.39936,Los Angeles,CA,55120
96818,21.34637,-157.93704,Honolulu,HI,55107
27834,35.6571,-77.37981,Greenville,NC,55073
75007,33.00498,-96.8959,Carrollton,TX,55050
92399,34.04469,-117.004,Yucaipa,CA,55029
85710,32.21439,-110.82365,Tucson,AZ,55004
12550,41.53671,-74.05196,Newburgh,NY,54996
91745,33.99926,-117.97225,Hacienda Heights,CA,54996
90066,34.00166,-118.43104,Los Angeles,CA,54975
93551,34.59404,-118.22634,Palmdale,CA,54956
78748,30.16144,-97.8227,Austin,TX,54942
34221,27.57777,-82.54285,Palmetto,FL,54923
91405,34.20153,-118.44863,Van Nuys,CA,54887
85705,32.27119,-110.99172,Tucson,AZ,54853
95376,37.73678,-121.43404,Tracy,CA,54853
84041,41.07137,-111.98416,Layton,UT,54750
06511,41.31663,-72.92587,New Haven,CT,54744
11758,40.65361,-73.45626,Massapequa,NY,54741
85295,33.30639,-111.73804,Gilbert,AZ,54697
48103,42.2581,-83.84333,Ann Arbor,MI,54635
08831,40.32908,-74.43066,Monroe Township,NJ,54608
96789,21.47823,-157.97264,Mililani,HI,54608
32225,30.35768,-81.50592,Jacksonville,FL,54591
43302,40.59995,-83.12967,Marion,OH,54581
89129,36.23325,-115.29025,Las Vegas,NV,54575
07306,40.73674,-74.07132,Jersey City,NJ,54567
75216,32.71158,-96.78256,Dallas,TX,54556
95757,38.33886,-121.43643,Elk Grove,CA,54535
85282,33.3943,-111.93242,Tempe,AZ,54501
92780,33.73685,-117.81968,Tustin,CA,54495
92840,33.78584,-117.93202,Garden Grove,CA,54475
14580,43.21883,-77.44561,Webster,NY,54466
60616,41.84502,-87.62745,Chicago,IL,54456
19104,39.95891,-75.19836,Philadelphia,PA,54454
45044,39.45028,-84.37988,Middletown,OH,54452
63366,38.85918,-90.71964,O'Fallon,MO,54449
23185,37.24927,-76.68702,Williamsburg,VA,54411
94109,37.79334,-122.42138,San Francisco,CA,54397
84790,37.04615,-113.55738,Saint George,UT,54353
97124,45.57088,-122.94584,Hillsboro,OR,54351
45840,41.02626,-83.64943,Findlay,OH,54342
29651,34.94653,-82.22649,Greer,SC,54320
27410,36.11826,-79.89223,Greensboro,NC,54317
10016,40.74515,-73.97807,New York,NY,54297
07104,40.76735,-74.16831,Newark,NJ,54277
98115,47.68547,-122.28234,Seattle,WA,54248
60630,41.97222,-87.75758,Chicago,IL,54242
43229,40.08569,-82.97636,Columbus,OH,54237
39503,30.47432,-89.14752,Gulfport,MS,54230
87105,34.99512,-106.68644,Albuquerque,NM,54215
97402,44.05193,-123.23022,Eugene,OR,54199
19140,40.01224,-75.14512,Philadelphia,PA,54196
78550,26.25469,-97.66406,Harlingen,TX,54169
07470,40.94805,-74.24504,Wayne,NJ,54131
33161,25.89357,-80.18285,Miami,FL,54128
78207,29.42223,-98.52545,San Antonio,TX,54128
77088,29.88148,-95.45316,Houston,TX,54115
30809,33.55522,-82.16357,Evans,GA,54105
77546,29.5132,-95.19352,Friendswood,TX,54082
12180,42.7516,-73.59997,Troy,NY,54071
28216,35.31039,-80.8883,Charlotte,NC,54052
32162,28.91629,-81.99374,The Villages,FL,54019
85339,33.23985,-112.14322,Laveen,AZ,53972
32608,29.59271,-82.3935,Gainesville,FL,53966
32164,29.48316,-81.2174,Palm Coast,FL,53963
01960,42.53374,-70.97222,Peabody,MA,53961
95125,37.29554,-121.89408,San Jose,CA,53934
80631,40.44216,-104.67809,Greeley,CO,53920
20020,38.86234,-76.97446,Washington,DC,53885
33196,25.64505,-80.55524,Miami,FL,53846
27603,35.66408,-78.66186,Raleigh,NC,53835
10003,40.73184,-73.98915,New York,NY,53825
76133,32.6538,-97.37746,Fort Worth,TX,53825
91304,34.22472,-118.63261,Canoga Park,CA,53794
98270,48.05952,-122.1443,Marysville,WA,53744
91801,34.09093,-118.12776,Alhambra,CA,53730
29579,33.76052,-78.91463,Myrtle Beach,SC,53699
60622,41.90267,-87.68355,Chicago,IL,53696
90744,33.77821,-118.26087,Wilmington,CA,53678
76542,31.00062,-97.7274,Killeen,TX,53631
93215,35.7764,-119.18835,Delano,CA,53627
10033,40.84744,-73.93549,New York,NY,53611
19067,40.19595,-74.80976,Morrisville,PA,53596
80020,39.93121,-105.07407,Broomfield,CO,53589
33068,26.21644,-80.21535,Pompano Beach,FL,53552
33312,26.08835,-80.18166,Fort Lauderdale,FL,53547
92078,33.11834,-117.18554,San Marcos,CA,53542
45013,39.40649,-84.6501,Hamilton,OH,53533
78155,29.53305,-97.93832,Seguin,TX,53449
93277,36.29963,-119.38139,Visalia,CA,53406
61761,40.52503,-88.95152,Normal,IL,53404
93619,36.91656,-119.57372,Clovis,CA,53381
38305,35.70108,-88.76779,Jackson,TN,53366
75025,33.09057,-96.74061,Plano,TX,53352
30080,33.87864,-84.5053,Smyrna,GA,53334
80011,39.74393,-104.78994,Aurora,CO,53334
30115,34.21296,-84.40138,Canton,GA,53299
92056,33.20197,-117.28939,Oceanside,CA,53265
91344,34.28991,-118.5047,Granada Hills,CA,53248
42701,37.70502,-85.83881,Elizabethtown,KY,53240
23666,37.05818,-76.40817,Hampton,VA,53226
76131,32.88227,-97.34895,Fort Worth,TX,53194
20902,39.04381,-77.0421,Silver Spring,MD,53170
83854,47.7267,-116.97511,Post Falls,ID,53152
85365,33.07067,-114.13801,Yuma,AZ,53149
75074,33.03298,-96.67304,Plano,TX,53146
29588,33.67112,-79.02574,Myrtle Beach,SC,53114
97702,43.98336,-121.21083,Bend,OR,53114
10940,41.45149,-74.46997,Middletown,NY,53099
77498,29.64224,-95.65244,Sugar Land,TX,53092
32174,29.28928,-81.16446,Ormond Beach,FL,53087
92129,32.96354,-117.12622,San Diego,CA,53080
89122,36.10399,-115.03783,Las Vegas,NV,53075
92505,33.92663,-117.4928,Riverside,CA,53063
76119,32.69026,-97.26176,Fort Worth,TX,53062
33415,26.66002,-80.12742,West Palm Beach,FL,53058
85037,33.49038,-112.26487,Phoenix,AZ,53041
92026,33.2111,-117.11157,Escondido,CA,53041
19382,39.92766,-75.61475,West Chester,PA,53035
01844,42.73426,-71.18858,Methuen,MA,53015
36695,30.6309,-88.27775,Mobile,AL,52923
07003,40.80976,-74.18683,Bloomfield,NJ,52921
77388,30.05957,-95.46764,Spring,TX,52910
28601,35.7729,-81.32704,Hickory,NC,52839
29223,34.09243,-80.92153,Columbia,SC,52835
32792,28.61066,-81.29923,Winter Park,FL,52794
20772,38.7785,-76.76911,Upper Marlboro,MD,52768
01841,42.71077,-71.16494,Lawrence,MA,52761
75062,32.847,-96.95813,Irving,TX,52756
75080,32.97382,-96.7416,Richardson,TX,52746
90002,33.94906,-118.24679,Los Angeles,CA,52735
33810,28.13027,-82.03989,Lakeland,FL,52734
75287,33.00015,-96.84075,Dallas,TX,52727
48228,42.35562,-83.21791,Detroit,MI,52719
48187,42.3292,-83.48784,Canton,MI,52710
91406,34.19791,-118.48987,Van Nuys,CA,52661
92117,32.82493,-117.19972,San Diego,CA,52645
92656,33.57518,-117.73036,Aliso Viejo,CA,52645
98133,47.7399,-122.34432,Seattle,WA,52620
94539,37.51635,-121.9119,Fremont,CA,52609
36117,32.37831,-86.14627,Montgomery,AL,52608
27407,36.01124,-79.87588,Greensboro,NC,52583
23434,36.70163,-76.59074,Suffolk,VA,52556
90723,33.89768,-118.16508,Paramount,CA,52546
89030,36.21235,-115.12313,North Las Vegas,NV,52545
02780,41.90743,-71.11939,Taunton,MA,52530
27405,36.11373,-79.73463,Greensboro,NC,52525
19335,40.02271,-75.72045,Downingtown,PA,52524
37421,35.02915,-85.153,Chattanooga,TN,52516
93003,34.28434,-119.22256,Ventura,CA,52511
93311,35.15378,-119.16567,Bakersfield,CA,52505
85022,33.62685,-112.05113,Phoenix,AZ,52488
85201,33.4336,-111.84929,Mesa,AZ,52484
30721,34.79168,-84.91187,Dalton,GA,52477
33319,26.1826,-80.22641,Fort Lauderdale,FL,52474
95207,38.00242,-121.325,Stockton,CA,52441
60637,41.78156,-87.6032,Chicago,IL,52418
60411,41.50791,-87.59031,Chicago Heights,IL,52395
92870,33.88087,-117.85522,Placentia,CA,52384
60148,41.87505,-88.01859,Lombard,IL,52358
85138,33.0151,-111.98681,Maricopa,AZ,52342
79424,33.46865,-101.93881,Lubbock,TX,52336
11354,40.7686,-73.82743,Flushing,NY,52325
94601,37.77684,-122.21822,Oakland,CA,52289
93117,34.49102,-120.08201,Goleta,CA,52225
20774,38.87589,-76.76925,Upper Marlboro,MD,52221
98003,47.30596,-122.31465,Federal Way,WA,52210
95122,37.32925,-121.83481,San Jose,CA,52206
30157,33.88641,-84.8731,Dallas,GA,52193
33176,25.65876,-80.35919,Miami,FL,52190
40324,38.24786,-84.54956,Georgetown,KY,52173
84081,40.60275,-112.03821,West Jordan,UT,52168
55303,45.28872,-93.42333,Anoka,MN,52121
85009,33.44457,-112.12661,Phoenix,AZ,52116
91605,34.20699,-118.40067,North Hollywood,CA,52086
21215,39.34578,-76.68367,Baltimore,MD,52078
48126,42.32999,-83.18678,Dearborn,MI,52075
60440,41.70125,-88.07572,Bolingbrook,IL,52074
48439,42.91733,-83.63018,Grand Blanc,MI,52071
85296,33.33554,-111.74006,Gilbert,AZ,52058
92234,33.81386,-116.46663,Cathedral City,CA,52047
92833,33.88051,-117.96112,Fullerton,CA,52038
98661,45.63935,-122.62586,Vancouver,WA,52027
98258,48.03252,-122.07762,Lake Stevens,WA,52005
85035,33.47167,-112.19538,Phoenix,AZ,52002
95124,37.25684,-121.92286,San Jose,CA,51991
98103,47.6732,-122.34258,Seattle,WA,51988
77511,29.38638,-95.23769,Alvin,TX,51984
78247,29.58005,-98.41196,San Antonio,TX,51979
22204,38.86076,-77.09894,Arlington,VA,51971
96819,21.34968,-157.87527,Honolulu,HI,51961
60004,42.11206,-87.97895,Arlington Heights,IL,51884
95616,38.55819,-121.80044,Davis,CA,51863
89074,36.03639,-115.08113,Henderson,NV,51843
98034,47.71612,-122.21332,Kirkland,WA,51836
32839,28.48833,-81.40689,Orlando,FL,51807
30236,33.52157,-84.32405,Jonesboro,GA,51784
57106,43.50953,-96.83919,Sioux Falls,SD,51780
29464,32.82082,-79.85583,Mount Pleasant,SC,51758
30039,33.79871,-84.03414,Snellville,GA,51742
92544,33.64581,-116.86033,Hemet,CA,51694
90813,33.78237,-118.19656,Long Beach,CA,51689
01902,42.4712,-70.93983,Lynn,MA,51680
78258,29.63574,-98.49282,San Antonio,TX,51672
32725,28.88368,-81.25061,Deltona,FL,51668
40601,38.23294,-84.88327,Frankfort,KY,51627
63301,38.86159,-90.47207,Saint Charles,MO,51625
29720,34.74265,-80.73684,Lancaster,SC,51603
95037,37.13213,-121.67886,Morgan Hill,CA,51517
93638,37.0424,-120.03816,Madera,CA,51502
30228,33.40374,-84.30575,Hampton,GA,51485
29073,33.89299,-81.23774,Lexington,SC,51471
17602,40.01486,-76.24632,Lancaster,PA,51461
93304,35.33938,-119.02368,Bakersfield,CA,51457
78414,27.65992,-97.369,Corpus Christi,TX,51435
80012,39.69976,-104.83784,Aurora,CO,51389
77081,29.71219,-95.48026,Houston,TX,51366
63129,38.45654,-90.32202,Saint Louis,MO,51356
78537,26.17322,-98.05744,Donna,TX,51346
60613,41.9558,-87.65706,Chicago,IL,51334
30064,33.93809,-84.61691,Marietta,GA,51321
18102,40.60792,-75.47613,Allentown,PA,51315
27107,36.01488,-80.17819,Winston Salem,NC,51305
28205,35.22019,-80.78737,Charlotte,NC,51297
75165,32.36687,-96.79677,Waxahachie,TX,51203
46032,39.96535,-86.17104,Carmel,IN,51181
99336,46.21302,-119.17954,Kennewick,WA,51180
29526,33.86696,-78.9718,Conway,SC,51176
76502,31.09388,-97.41082,Temple,TX,51175
87507,35.621,-106.11061,Santa Fe,NM,51109
85140,33.24805,-111.48921,San Tan Valley,AZ,51078
78744,30.18024,-97.72888,Austin,TX,51069
75034,33.12084,-96.83778,Frisco,TX,51059
96734,21.39002,-157.75387,Kailua,HI,50985
96720,19.67022,-155.21718,Hilo,HI,50971
56001,44.13193,-93.97789,Mankato,MN,50960
90047,33.95456,-118.30899,Los Angeles,CA,50925
06606,41.21218,-73.20829,Bridgeport,CT,50918
92028,33.38613,-117.22658,Fallbrook,CA,50905
10461,40.84671,-73.84079,Bronx,NY,50900
20783,38.99988,-76.96886,Hyattsville,MD,50893
27707,35.95463,-78.95451,Durham,NC,50865
98632,46.21223,-123.06855,Longview,WA,50845
90024,34.06565,-118.43521,Los Angeles,CA,50830
28540,34.74361,-77.49833,Jacksonville,NC,50808
30132,33.99042,-84.85279,Dallas,GA,50803
20171,38.9246,-77.39824,Herndon,VA,50796
90221,33.88542,-118.20614,Compton,CA,50782
37174,35.72197,-86.8995,Spring Hill,TN,50778
19148,39.91175,-75.1514,Philadelphia,PA,50777
60120,42.03317,-88.2374,Elgin,IL,50774
84119,40.70289,-111.94591,West Valley City,UT,50745
92127,33.01913,-117.12339,San Diego,CA,50711
96816,21.29379,-157.79009,Honolulu,HI,50711
95240,38.1177,-121.1627,Lodi,CA,50682
83440,43.81092,-111.80779,Rexburg,ID,50669
29229,34.14697,-80.89316,Columbia,SC,50652
78758,30.38768,-97.70665,Austin,TX,50592
84120,40.69686,-112.00178,West Valley City,UT,50589
89119,36.08452,-115.14606,Las Vegas,NV,50585
89131,36.3064,-115.24256,Las Vegas,NV,50578
92626,33.67896,-117.90844,Costa Mesa,CA,50569
19709,39.48923,-75.68314,Middletown,DE,50542
90063,34.0452,-118.18583,Los Angeles,CA,50536
14094,43.15989,-78.70032,Lockport,NY,50526
76051,32.94192,-97.07888,Grapevine,TX,50514
98092,47.28851,-122.13123,Auburn,WA,50510
23455,36.88974,-76.1441,Virginia Beach,VA,50501
73072,35.21106,-97.50518,Norman,OK,50500
78704,30.24298,-97.76537,Austin,TX,50479
53711,43.01521,-89.40641,Madison,WI,50474
54601,43.80199,-91.14559,La Crosse,WI,50474
33165,25.73437,-80.35862,Miami,FL,50471
97504,42.32757,-122.80068,Medford,OR,50471
77040,29.87539,-95.52861,Houston,TX,50446
85212,33.32064,-111.63088,Mesa,AZ,50427
63385,38.79732,-90.85649,Wentzville,MO,50420
33321,26.2121,-80.2697,Fort Lauderdale,FL,50414
44107,41.48263,-81.80025,Lakewood,OH,50384
20850,39.0908,-77.1809,Rockville,MD,50365
98225,48.75461,-122.50307,Bellingham,WA,50355
91767,34.08143,-117.73868,Pomona,CA,50308
75033,33.18471,-96.84404,Frisco,TX,50292
84065,40.495,-111.9444,Riverton,UT,50284
67401,38.83554,-97.64621,Salina,KS,50272
63031,38.81392,-90.35224,Florissant,MO,50258
97206,45.48173,-122.5988,Portland,OR,50258
77581,29.5624,-95.27982,Pearland,TX,50240
97223,45.44023,-122.77838,Portland,OR,50226
11205,40.69654,-73.96807,Brooklyn,NY,50205
15301,40.16411,-80.25304,Washington,PA,50180
75154,32.52319,-96.80885,Red Oak,TX,50178
29910,32.2204,-80.88277,Bluffton,SC,50173
84020,40.49885,-111.8635,Draper,UT,50159
85207,33.45362,-111.63631,Mesa,AZ,50135
27265,36.00947,-80.03272,High Point,NC,50123
19380,39.98594,-75.60358,West Chester,PA,50093
32304,30.45346,-84.35314,Tallahassee,FL,50080
33324,26.11205,-80.27469,Fort Lauderdale,FL,50072
11420,40.67352,-73.8177,South Ozone Park,NY,50060
92025,33.08492,-117.02967,Escondido,CA,50046
92024,33.05716,-117.25651,Encinitas,CA,50030
60626,42.00904,-87.66955,Chicago,IL,50027
20176,39.18147,-77.5345,Leesburg,VA,50002
20009,38.91986,-77.03749,Washington,DC,49997
30813,33.47037,-82.2193,Grovetown,GA,49986
87144,35.33074,-106.71248,Rio Rancho,NM,49976
98387,47.0562,-122.39111,Spanaway,WA,49940
32835,28.52182,-81.48473,Orlando,FL,49932
92886,33.89517,-117.80154,Yorba Linda,CA,49919
